	Tweets	full_tweet	ID	Username	Date	Hashtags	Retweeted	Source	Likes	Retweets	Date_in_seconds	Geo	Coordinates
10	RT @traktor_bang: Жизнь это сцена, где вместе выступают Баста, Оксимирон, Нойз, Фейс и еще сотня рэперов, а я в ней стоящая посреди всего э…		1.0675104225956168e+18	mara_natalis	Tue Nov 27 20:08:12 +0000 2018	[]	0.0	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0.0	50.0	1543349292.0		
11	@romabordunov А ты был моим кумиром #баста		1.0675095925051638e+18	mr1garik	Tue Nov 27 20:04:54 +0000 2018	[Hashtag(Text='баста')]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	0.0	1543349094.0		
12	неДетская Карусель / Баста - Сyчкa ФСБ https://t.co/LHxy538czg с помощью @YouTube		1.067508785911083e+18	pomorAL	Tue Nov 27 20:01:42 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543348902.0		
13	RT @Rhymeslive: Сегодня на концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра», а в конце на сцене появилис…		1.067508518884991e+18	aCIBUrufNpvLem3	Tue Nov 27 20:00:38 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	679.0	1543348838.0		
14	@az_nuith март, Дима: каждый из артистов..ну...он просто не готов взаимодействовать, он просто замыкается на себе(с… https://t.co/LbFidj6t3z		1.0675071741072425e+18	vitansh	Tue Nov 27 19:55:18 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1.0	0.0	1543348518.0		
15	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0675068429164134e+18	9ZW8UtllqfCyy89	Tue Nov 27 19:53:59 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543348439.0		
16	RT @Maiskolpino: Рэпер Баста выступил на концерте в поддержку рэпера Хаски. https://t.co/I5fOd0Iyxf		1.0675060871994696e+18	RuHavoc	Tue Nov 27 19:50:59 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	48.0	1543348259.0		
17	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0675059373159752e+18	abthick_	Tue Nov 27 19:50:23 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543348223.0		
18	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0675058889095578e+18	zipheroth	Tue Nov 27 19:50:11 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543348211.0		
19	Очень знаковый концерт: Я буду петь свою Музыку. Баста, Oxxxymiron, Noize mc.. https://t.co/yw6S1q0bql с помощью @YouTube		1.0675056204699156e+18	VNikiforoff	Tue Nov 27 19:49:07 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543348147.0		
20	RT @Rhymeslive: Сегодня на концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра», а в конце на сцене появилис…		1.0675055951530353e+18	tanya07051998	Tue Nov 27 19:49:01 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	679.0	1543348141.0		
21	"Мне понравилось видео ""OXXXYMIRON &amp; NOIZE MC &amp; БАСТА - СОТВОРИЛИ ИСТОРИЮ? /"		1.0675047014936453e+18	chepegin67	Tue Nov 27 19:45:28 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543347928.0		
22	Как Баста, Noize и Оксимирон сделали свой первый политический концерт		1.0675033680741171e+18	drakopp	Tue Nov 27 19:40:10 +0000 2018	[]	0.0	"<a href=""http://seo-studio.pp.ua"" rel=""nofollow"">drakopp-app1</a>"	0.0	0.0	1543347610.0		
23	@navalny пока у одних концерты отменяют,другие(баста.оксюморон и нойз) стригут бабло		1.0675030801561436e+18	don_karopus	Tue Nov 27 19:39:02 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543347542.0		
24	RT @etosova: это Окси, Нойз и Баста читают трек «Моя игра», историческая хуйня #ябудупетьсвоюмузыку https://t.co/PmXMn8aFDZ		1.0675029159784366e+18	SakalovZ	Tue Nov 27 19:38:23 +0000 2018	[Hashtag(Text='ябудупетьсвоюмузыку')]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	154.0	1543347503.0		
25	RT @meduzaproject: В конце концерта «Мою игру» хором пели все — Баста, Нойз, Мирон, Фейс, Андрей Бледный из группы 25/17 и даже Рома Жиган…		1.0675020593087037e+18	BaranovAl	Tue Nov 27 19:34:58 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	366.0	1543347298.0		
26	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.067501958041346e+18	komuposcham	Tue Nov 27 19:34:34 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543347274.0		
27	"Day 23:
Баста - Моя игра

//Моя игра, моя игра,
Она мне принадлежит и таким же как и я,
Моя игра, моя игра,
Здесь п… https://t.co/UJ4k6TxJfn"		1.0675019338025452e+18	Shipper_Evil	Tue Nov 27 19:34:28 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543347268.0		
28	"RT @KoleNikita: Чтобы вы понимали!

На одной сцене:

Face, Рома Жиган, PLC, MARKUL, Киевстонер, 25\17, Касс, Thomas Mrvz, May Wave$, Локими…"		1.0675017218433761e+18	dcurly_d	Tue Nov 27 19:33:38 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	152.0	1543347218.0		
29	RT @Rhymeslive: Сегодня на концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра», а в конце на сцене появилис…		1.0675010807314145e+18	1_lizaveta2002	Tue Nov 27 19:31:05 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	679.0	1543347065.0		
30	"Мне понравилось видео ""Концерт солидарности #ябудупетьсвоюмузыку БАСТА"		1.0675009479607091e+18	ivan_krasnik	Tue Nov 27 19:30:33 +0000 2018	[Hashtag(Text='ябудупетьсвоюмузыку')]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543347033.0		
31	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.067500386385154e+18	alexugan1	Tue Nov 27 19:28:19 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543346899.0		
32	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674986842570465e+18	mak_berl	Tue Nov 27 19:21:34 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543346494.0		
33	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674986463279636e+18	DimaMikityuk	Tue Nov 27 19:21:25 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543346485.0		
34	RT @kamikadze_d: Как Вася Вакуленко (он же Ноггано и Баста) стал сучкой ФСБ? У Васи шизофрения - вчера он поддерживает Хаски, сегодня - выс…		1.0674982437838684e+18	AndreyLep	Tue Nov 27 19:19:49 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	8.0	1543346389.0		
35	RT @MOCKBA999: На концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра» А в конце на сцене появились Фейс, То…		1.0674981762597683e+18	JAgasfer	Tue Nov 27 19:19:33 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	24.0	1543346373.0		
36	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674981573015306e+18	freelive71	Tue Nov 27 19:19:28 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543346368.0		
37	"RT @_anatolieva: 🦄: Знаете с чем у меня ассоциируются Ваня Нойз, Баста и Мирошка?! 
С тремя богатырями."		1.0674979978340762e+18	incide_out	Tue Nov 27 19:18:50 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	3.0	1543346330.0		
38	@Stoyanoffa баста, ты доволен?		1.0674979208224768e+18	_lightbrown_	Tue Nov 27 19:18:32 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1.0	0.0	1543346312.0		
39	Хотел бы я чтобы Баста был моим батей, а Оксимирон был бы моим вторых батей, а нойз мц моим старшим братом. Вот бы я тогда зажил, да ребят.		1.0674978128023101e+18	sosneetsky	Tue Nov 27 19:18:06 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	4.0	0.0	1543346286.0		
40	RT @kamikadze_d: Как Вася Вакуленко (он же Ноггано и Баста) стал сучкой ФСБ? У Васи шизофрения - вчера он поддерживает Хаски, сегодня - выс…		1.0674973139025183e+18	Allegro11111	Tue Nov 27 19:16:07 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	8.0	1543346167.0		
41	Засмотрел тут, что исполнили Оксимирон/Нойз/Баста и могу заметить, что такого творчества – идейного – и таких ивент… https://t.co/G6S9JIKbns		1.067496223278592e+18	Larleyt	Tue Nov 27 19:11:47 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543345907.0		
42	Если бы мне кто-нибудь 5 лет назад сказал, что Oxxxymiron, Баста и Noize MC объединят усилия для помощи коллеги и з… https://t.co/XCnFvyANLf		1.0674959693386506e+18	Grace_Blacker	Tue Nov 27 19:10:46 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1.0	0.0	1543345846.0		
43	RT @MOCKBA999: На концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра» А в конце на сцене появились Фейс, То…		1.0674958148666327e+18	pberezutskaya	Tue Nov 27 19:10:10 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	24.0	1543345810.0		
44	RT @wdmhfsb: Посмотрев видео из московского главклаба, где Нойз, Оксимирон и Баста сделали совместный концерт, где на сцене Фейс стоял рядо…		1.0674957224745042e+18	_Anzhelikas_	Tue Nov 27 19:09:48 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	28.0	1543345788.0		
45	I liked a @YouTube video https://t.co/lRshhkZGv8 Баста- Выпускной (Медлячок) | ПРАНК		1.0674930298613146e+18	alexandritkm	Tue Nov 27 18:59:06 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543345146.0		
46	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674926461873971e+18	mosson77	Tue Nov 27 18:57:34 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543345054.0		
47	"RT @KoleNikita: Чтобы вы понимали!

На одной сцене:

Face, Рома Жиган, PLC, MARKUL, Киевстонер, 25\17, Касс, Thomas Mrvz, May Wave$, Локими…"		1.0674924413123748e+18	_zakatnaya_	Tue Nov 27 18:56:45 +0000 2018	[]	0.0	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0.0	152.0	1543345005.0		
48	Вот и Баста туда же - я, мол, человек пожилой.... Ну, знаете, пока @sdthaking не возглавит горячую десятку РЕТРО ФМ… https://t.co/Se8NnRRGO4		1.0674922281872015e+18	poluprismerti	Tue Nov 27 18:55:54 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543344954.0		
49	@xxx_abuse Не Баста, а товарищ майор Вакуленко вообще-то		1.0674918435024691e+18	Orange_pnz	Tue Nov 27 18:54:23 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543344863.0		
50	"RT @fckncat_: Баста крутой, 
барабанщик Валера лучший"		1.0674916011008983e+18	porchansky84	Tue Nov 27 18:53:25 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	1.0	1543344805.0		
51	"Видео ""неДетская Карусель / Баста - Сyчкa ФСБ"" (https://t.co/gc43H34PaU) на @YouTube"		1.067491470070952e+18	L1ONES	Tue Nov 27 18:52:54 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543344774.0		
52	"Я так завидую тем людям, к которым в личку стучаться со словами ""Давай дружить/ты мне нравишься"".
Серьёзно, я хочу… https://t.co/4Mb2R6ZkbQ"		1.0674913920359793e+18	FiktusMelon	Tue Nov 27 18:52:35 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2.0	0.0	1543344755.0		
53	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674899391416525e+18	mr_moris	Tue Nov 27 18:46:49 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543344409.0		
54	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674892712825119e+18	sasha_yusupov	Tue Nov 27 18:44:09 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543344249.0		
55	RT @Rhymeslive: Сегодня на концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра», а в конце на сцене появилис…		1.0674888105593037e+18	Rzhevskykvartal	Tue Nov 27 18:42:20 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	679.0	1543344140.0		
56	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674886096018145e+18	Doyle2017	Tue Nov 27 18:41:32 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543344092.0		
57	Спрашиваю Егора, хочет ли он посмотреть видео, где оксимирон, баста и ноиз мс исполняют песню Моя игра на концерте в поддержку хаски		1.0674879978876969e+18	snovazdarova	Tue Nov 27 18:39:06 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1.0	0.0	1543343946.0		
58	@antonzabe Антон, чилл, чилл. Дай людям спокойно поднять денег на хомячках. У них там на концерте за свободу слова… https://t.co/z2jDKMo9hH		1.0674878172474573e+18	_Deeferg	Tue Nov 27 18:38:23 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543343903.0		
59	Баста, Оксимирон и Noize MС собрали 6 миллионов на концерте в поддержку Хаски. Об этом сообщает генеральный директо… https://t.co/MmQDg0bqNt		1.0674877292131942e+18	MOCKBA999	Tue Nov 27 18:38:02 +0000 2018	[]	0.0	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	0.0	0.0	1543343882.0		
60	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674875231091302e+18	dslightningrock	Tue Nov 27 18:37:13 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543343833.0		
61	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674871530247168e+18	porodontezz	Tue Nov 27 18:35:44 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543343744.0		
62	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674869190791496e+18	Konstantin19766	Tue Nov 27 18:34:49 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543343689.0		
63	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674861631649096e+18	FilBobkov	Tue Nov 27 18:31:48 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543343508.0		
64	RT @romabordunov: фотография оказалась фейком: Баста выступит культурном центре ФСБ не 12, а 15 декабря https://t.co/pOW8tXeUzQ		1.0674848578598011e+18	bad_rzn	Tue Nov 27 18:26:37 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	1.0	1543343197.0		
65	RT @Rhymeslive: Сегодня на концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра», а в конце на сцене появилис…		1.0674847975204823e+18	yashkina_19	Tue Nov 27 18:26:23 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	679.0	1543343183.0		
66	RT @Maiskolpino: Рэпер Баста выступил на концерте в поддержку рэпера Хаски. https://t.co/I5fOd0Iyxf		1.0674847131478753e+18	MerdjanSerbskiy	Tue Nov 27 18:26:03 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	48.0	1543343163.0		
67	Баста Щенникову: «Ебаный насос, Жора!» #ЦСКАВиктория		1.067484626321621e+18	JacksonRabbit13	Tue Nov 27 18:25:42 +0000 2018	[Hashtag(Text='ЦСКАВиктория')]	0.0	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	2.0	0.0	1543343142.0		
68	RT @Rhymeslive: Сегодня на концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра», а в конце на сцене появилис…		1.067484038397608e+18	CosmoSTasss	Tue Nov 27 18:23:22 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	679.0	1543343002.0		
69	RT @jaklingormova: Если вы ещё не видели хотябы кусок ,со вчерашнего концерта в главклабе ,то идите и посмотрите хотя бы 5минут где Нойз,Ба…		1.0674830018299576e+18	Chesni_Mesli	Tue Nov 27 18:19:15 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4.0	1543342755.0		
70	"Мне понравилось видео ""OXXXYMIRON &amp; NOIZE MC &amp; БАСТА - СОТВОРИЛИ ИСТОРИЮ? /"		1.0674828580910981e+18	gus_nik	Tue Nov 27 18:18:40 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543342720.0		
71	@RussianStandup А вот Баста рили ничтожное существо((		1.0674827392413778e+18	shketbro	Tue Nov 27 18:18:12 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	0.0	1543342692.0		
72	I liked a @YouTube video https://t.co/HqpLjm0uBG неДетская Карусель / Баста - Сyчкa ФСБ		1.067482408457388e+18	lovkiehooey	Tue Nov 27 18:16:53 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543342613.0		
73	Концерт солидарности #ябудупетьсвоюмузыку БАСТА \ OXXXYMIRON \ NOIZE MC https://t.co/18Ey1CkltH через @YouTube посм… https://t.co/ecFlGABh7R		1.0674823061374689e+18	DaisieDi	Tue Nov 27 18:16:29 +0000 2018	[Hashtag(Text='ябудупетьсвоюмузыку')]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	1.0	0.0	1543342589.0		
74	I liked a @YouTube video https://t.co/EHjQGBYVwz неДетская Карусель / Баста - Сyчкa ФСБ		1.0674818721528832e+18	blekpik	Tue Nov 27 18:14:45 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543342485.0		
75	RT @SimonKostin: но погодите а как же выступление реп-коммьюнити единым фронтом оксимирон и баста поют мою игру два-три человека из АП всё…		1.0674818563361915e+18	kanimewest	Tue Nov 27 18:14:42 +0000 2018	[]	0.0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0.0	3.0	1543342482.0		
76	"Баста блядь
Либо трусы надень,либо крестик сними
Классно,наверное,продавать жопу фсбшникам,а потом защищать артисто… https://t.co/8Ahp4W1lQP"		1.067481718465196e+18	cW9yoKQ1JeELxzR	Tue Nov 27 18:14:09 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543342449.0		
77	"Мне понравилось видео ""неДетская Карусель / Баста - Сyчкa ФСБ"""		1.0674816364498043e+18	Volston	Tue Nov 27 18:13:49 +0000 2018	[]	0.0	"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>"	0.0	0.0	1543342429.0		
78	@mr_o_brien Когда Баста пришел на Наше Радио, оно скоропостижно скончалось.		1.0674815957021409e+18	artem_maksimov	Tue Nov 27 18:13:39 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	0.0	1543342419.0		
79	RT @jaklingormova: Если вы ещё не видели хотябы кусок ,со вчерашнего концерта в главклабе ,то идите и посмотрите хотя бы 5минут где Нойз,Ба…		1.0674807336300339e+18	Alexander2Rober	Tue Nov 27 18:10:14 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	4.0	1543342214.0		
80	RT @Rhymeslive: Сегодня на концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра», а в конце на сцене появилис…		1.0674806806391398e+18	evgmood	Tue Nov 27 18:10:01 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0.0	679.0	1543342201.0		
81	RT @Rhymeslive: Сегодня на концерте в поддержку Хаски Оксимирон, Баста и Нойз вместе исполнили трек «Моя Игра», а в конце на сцене появилис…		1.0674806790578954e+18	julia_grootes	Tue Nov 27 18:10:01 +0000 2018	[]	0.0	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0.0	679.0	1543342201.0		
